Player_ID,Player_Type,Account_Age_Days,Device_Type,Region_Server,Days_Since_Last_Login,Login_Count_Last_7D,Matches_Played_Last_7D,Total_Play_Minutes_Last_7D,Reward_Points_Earned_Last_7D,Friend_Invites_Sent_Last_7D,Tutorial_Completed_Flag,Avg_Load_Time_Sec_Last_7D,Crash_Count_Last_7D,Special_Event_Participation_Last_7D,Number_Of_Topup_7D
225,non-whale,veteran,android,NA,27.0,3.0,5.0,96.0,232.0,0.0,1.0,1.63,0.0,0.0,0.0
226,non-whale,established,ios,SEA,21.0,2.0,8.0,38.0,65.0,1.0,1.0,3.46,0.0,1.0,0.0
227,non-whale,new_account,android,SEA,11.0,,7.0,86.0,177.0,1.0,1.0,2.97,0.0,0.0,0.0
228,non-whale,veteran,android,SEA,7.0,2.0,5.0,68.0,52.0,0.0,1.0,2.68,0.0,0.0,0.0
229,non-whale,new_account,ios,SEA,3.0,8.0,9.0,77.0,69.0,2.0,1.0,2.65,1.0,0.0,2.0
230,non-whale,since_beta,ios,SEA,19.0,17.0,28.0,226.0,117.0,1.0,1.0,2.66,0.0,0.0,1.0
231,whale,since_beta,ios,SEA,11.0,17.0,48.0,406.0,2049.0,3.0,0.0,2.31,0.0,1.0,3.0
232,non-whale,new_account,android,SEA,5.0,8.0,27.0,228.0,667.0,0.0,1.0,2.45,0.0,1.0,0.0
233,non-whale,established,android,SEA,6.0,8.0,27.0,271.0,719.0,0.0,1.0,3.13,0.0,0.0,2.0
234,non-whale,established,android,SEA,8.0,8.0,25.0,213.0,834.0,0.0,1.0,2.36,0.0,1.0,1.0
235,non-whale,veteran,ios,SEA,12.0,1.0,8.0,21.0,0.0,1.0,1.0,4.02,0.0,0.0,0.0
236,non-whale,veteran,android,EU,8.0,11.0,36.0,186.0,905.0,1.0,1.0,2.55,0.0,1.0,2.0
237,non-whale,veteran,android,EU,9.0,1.0,6.0,50.0,166.0,0.0,1.0,3.51,0.0,0.0,1.0
238,non-whale,since_beta,android,SEA,23.0,4.0,6.0,58.0,5.0,0.0,1.0,3.49,0.0,0.0,0.0
239,non-whale,since_beta,android,EU,12.0,19.0,20.0,226.0,645.0,0.0,1.0,2.39,0.0,0.0,1.0
240,non-whale,since_beta,ios,SEA,13.0,2.0,6.0,36.0,184.0,0.0,1.0,3.7,0.0,0.0,0.0
241,non-whale,new_account,ios,EU,10.0,4.0,9.0,149.0,247.0,0.0,1.0,3.06,2.0,0.0,1.0
242,non-whale,new_account,ios,SEA,1.0,6.0,10.0,89.0,212.0,0.0,1.0,2.95,0.0,0.0,0.0
243,non-whale,new_account,ios,SEA,5.0,3.0,6.0,76.0,273.0,0.0,1.0,1.96,0.0,0.0,0.0
244,non-whale,veteran,android,EU,8.0,2.0,6.0,116.0,84.0,0.0,1.0,2.43,0.0,0.0,1.0
245,non-whale,established,ios,EU,7.0,3.0,4.0,72.0,14.0,0.0,1.0,2.23,0.0,0.0,1.0
246,non-whale,new_account,android,SEA,1.0,13.0,5.0,82.0,244.0,1.0,0.0,2.89,0.0,0.0,0.0
247,non-whale,veteran,ios,NA,6.0,2.0,6.0,129.0,110.0,0.0,1.0,2.39,0.0,1.0,0.0
248,non-whale,new_account,ios,SEA,12.0,4.0,7.0,141.0,252.0,0.0,1.0,2.41,0.0,0.0,0.0
249,non-whale,new_account,android,EU,5.0,8.0,8.0,156.0,266.0,0.0,1.0,2.98,0.0,0.0,2.0
250,non-whale,new_account,ios,EU,22.0,4.0,7.0,131.0,164.0,1.0,1.0,2.81,0.0,0.0,1.0
251,non-whale,since_beta,ios,SEA,16.0,5.0,6.0,115.0,0.0,2.0,1.0,2.12,0.0,0.0,0.0
252,non-whale,veteran,ios,SEA,24.0,3.0,8.0,67.0,52.0,0.0,1.0,3.29,0.0,0.0,0.0
253,non-whale,new_account,ios,EU,0.0,2.0,6.0,112.0,159.0,0.0,0.0,3.36,0.0,0.0,1.0
254,non-whale,veteran,android,SEA,16.0,4.0,5.0,73.0,82.0,0.0,1.0,3.21,0.0,0.0,0.0
255,non-whale,veteran,ios,NA,14.0,1.0,9.0,52.0,6.0,0.0,1.0,3.82,0.0,0.0,0.0
256,non-whale,veteran,android,SEA,0.0,4.0,33.0,244.0,612.0,2.0,1.0,2.1,0.0,0.0,0.0
257,non-whale,new_account,ios,EU,2.0,5.0,13.0,137.0,228.0,0.0,0.0,3.6,0.0,0.0,2.0
258,non-whale,veteran,ios,NA,16.0,6.0,23.0,219.0,422.0,1.0,1.0,2.63,0.0,1.0,1.0
259,non-whale,since_beta,ios,EU,9.0,7.0,23.0,283.0,865.0,0.0,1.0,2.59,0.0,1.0,1.0
260,non-whale,veteran,android,NA,16.0,6.0,5.0,83.0,99.0,0.0,1.0,3.92,0.0,0.0,0.0
261,non-whale,veteran,android,SEA,16.0,19.0,19.0,231.0,679.0,1.0,0.0,2.4,0.0,1.0,3.0
262,non-whale,new_account,android,NA,20.0,3.0,7.0,127.0,363.0,0.0,1.0,2.56,1.0,0.0,0.0
263,non-whale,veteran,android,EU,21.0,3.0,1.0,73.0,29.0,0.0,1.0,2.95,0.0,0.0,1.0
264,non-whale,since_beta,android,SEA,6.0,13.0,26.0,273.0,687.0,2.0,1.0,1.82,0.0,1.0,0.0
265,non-whale,new_account,ios,SEA,2.0,6.0,11.0,,397.0,0.0,1.0,3.38,0.0,0.0,0.0
266,non-whale,established,ios,SEA,8.0,13.0,14.0,257.0,427.0,1.0,1.0,2.26,0.0,1.0,1.0
267,non-whale,since_beta,ios,NA,2.0,10.0,33.0,292.0,1138.0,1.0,1.0,3.35,0.0,0.0,0.0
268,non-whale,new_account,android,EU,9.0,12.0,32.0,224.0,1083.0,2.0,1.0,2.5,0.0,0.0,2.0
269,non-whale,since_beta,ios,SEA,21.0,4.0,11.0,81.0,198.0,0.0,1.0,3.11,0.0,0.0,0.0
270,non-whale,veteran,ios,SEA,18.0,0.0,4.0,96.0,109.0,0.0,1.0,1.56,0.0,0.0,0.0
271,whale,veteran,android,SEA,5.0,12.0,46.0,396.0,2221.0,4.0,0.0,1.58,0.0,1.0,3.0
272,whale,established,android,EU,20.0,18.0,36.0,433.0,3065.0,2.0,1.0,1.63,0.0,0.0,5.0
273,non-whale,new_account,android,SEA,6.0,7.0,11.0,61.0,289.0,0.0,0.0,2.68,0.0,1.0,1.0
274,non-whale,new_account,ios,SEA,1.0,6.0,8.0,128.0,171.0,0.0,0.0,3.51,0.0,1.0,0.0
275,non-whale,since_beta,android,SEA,5.0,9.0,23.0,217.0,1233.0,0.0,1.0,2.52,0.0,1.0,0.0
276,non-whale,established,ios,EU,2.0,9.0,34.0,209.0,846.0,0.0,,2.58,0.0,1.0,3.0
277,whale,since_beta,ios,NA,0.0,15.0,50.0,415.0,1826.0,0.0,1.0,2.46,0.0,1.0,3.0
278,non-whale,established,ios,EU,12.0,12.0,26.0,200.0,771.0,0.0,1.0,2.06,0.0,0.0,1.0
279,non-whale,veteran,android,EU,13.0,10.0,20.0,205.0,784.0,1.0,1.0,2.49,0.0,1.0,3.0
280,whale,since_beta,ios,EU,12.0,18.0,51.0,431.0,2538.0,1.0,1.0,2.62,0.0,1.0,3.0
281,non-whale,new_account,android,SEA,1.0,9.0,11.0,110.0,168.0,1.0,1.0,3.14,0.0,0.0,0.0
282,non-whale,since_beta,android,SEA,7.0,2.0,3.0,92.0,104.0,0.0,1.0,2.14,0.0,0.0,0.0
283,non-whale,established,android,NA,10.0,3.0,5.0,95.0,147.0,0.0,1.0,2.71,0.0,1.0,0.0
284,non-whale,veteran,ios,SEA,9.0,5.0,9.0,45.0,131.0,0.0,1.0,4.14,1.0,0.0,0.0
285,non-whale,veteran,ios,SEA,1.0,8.0,35.0,216.0,762.0,1.0,1.0,3.06,0.0,1.0,2.0
286,non-whale,veteran,ios,SEA,7.0,4.0,7.0,60.0,122.0,0.0,0.0,3.9,2.0,1.0,1.0
287,non-whale,veteran,android,EU,19.0,3.0,4.0,63.0,130.0,0.0,1.0,2.49,0.0,0.0,1.0
288,non-whale,veteran,ios,EU,5.0,9.0,30.0,222.0,498.0,1.0,1.0,2.46,0.0,1.0,1.0
289,non-whale,new_account,android,SEA,,2.0,3.0,112.0,50.0,0.0,1.0,3.0,0.0,0.0,0.0
290,non-whale,since_beta,android,SEA,4.0,10.0,20.0,276.0,1079.0,2.0,1.0,2.34,0.0,0.0,1.0
291,non-whale,veteran,ios,EU,17.0,0.0,5.0,123.0,29.0,0.0,1.0,,0.0,1.0,1.0
292,non-whale,veteran,android,SEA,4.0,1.0,4.0,77.0,151.0,0.0,1.0,2.97,0.0,0.0,0.0
293,whale,established,ios,NA,10.0,19.0,41.0,497.0,2984.0,3.0,1.0,1.6,0.0,1.0,4.0
294,non-whale,veteran,android,SEA,11.0,4.0,7.0,129.0,176.0,0.0,1.0,3.01,0.0,0.0,0.0
295,non-whale,veteran,ios,EU,3.0,2.0,6.0,86.0,164.0,0.0,1.0,3.97,0.0,1.0,1.0
296,non-whale,established,android,EU,15.0,11.0,29.0,109.0,822.0,0.0,1.0,2.42,0.0,0.0,4.0
297,non-whale,new_account,android,NA,16.0,5.0,35.0,238.0,379.0,0.0,1.0,2.29,0.0,0.0,1.0
298,non-whale,since_beta,ios,SEA,15.0,5.0,3.0,29.0,87.0,0.0,1.0,2.46,0.0,0.0,0.0
299,non-whale,established,android,SEA,23.0,8.0,13.0,169.0,860.0,0.0,1.0,2.51,0.0,0.0,1.0
300,non-whale,established,android,SEA,18.0,2.0,5.0,52.0,43.0,0.0,1.0,3.72,0.0,0.0,0.0
301,non-whale,established,ios,NA,16.0,6.0,3.0,58.0,54.0,0.0,1.0,2.82,0.0,0.0,0.0
302,non-whale,since_beta,android,EU,15.0,10.0,31.0,117.0,528.0,0.0,1.0,2.8,0.0,0.0,2.0
303,non-whale,veteran,ios,EU,4.0,11.0,24.0,332.0,975.0,1.0,1.0,2.47,0.0,0.0,1.0
304,non-whale,established,android,EU,10.0,17.0,17.0,232.0,815.0,0.0,1.0,2.66,0.0,1.0,2.0
305,non-whale,established,android,SEA,20.0,8.0,21.0,244.0,574.0,0.0,1.0,2.67,0.0,0.0,0.0
306,non-whale,new_account,ios,SEA,23.0,3.0,10.0,107.0,176.0,0.0,1.0,2.62,0.0,1.0,0.0
307,non-whale,veteran,android,EU,3.0,12.0,22.0,350.0,375.0,0.0,0.0,3.16,0.0,1.0,2.0
308,non-whale,since_beta,ios,SEA,14.0,3.0,10.0,64.0,149.0,0.0,1.0,2.88,0.0,0.0,0.0
309,whale,established,,SEA,2.0,,39.0,436.0,1627.0,3.0,1.0,1.85,0.0,0.0,5.0
310,non-whale,veteran,android,EU,3.0,2.0,6.0,82.0,13.0,0.0,1.0,2.39,0.0,0.0,1.0
311,non-whale,veteran,android,EU,6.0,3.0,5.0,40.0,0.0,1.0,1.0,3.89,0.0,0.0,1.0
312,non-whale,veteran,android,SEA,27.0,1.0,2.0,0.0,0.0,0.0,1.0,3.83,0.0,1.0,
313,non-whale,veteran,android,NA,20.0,3.0,4.0,,36.0,0.0,1.0,2.63,0.0,1.0,0.0
314,non-whale,new_account,ios,EU,0.0,8.0,6.0,146.0,66.0,0.0,0.0,2.95,0.0,1.0,2.0
315,whale,established,android,SEA,2.0,25.0,56.0,396.0,3377.0,1.0,1.0,2.1,0.0,1.0,3.0
316,non-whale,veteran,android,SEA,17.0,7.0,27.0,109.0,750.0,0.0,1.0,1.85,1.0,0.0,1.0
317,non-whale,established,android,NA,22.0,1.0,9.0,60.0,13.0,1.0,1.0,3.3,0.0,0.0,0.0
318,non-whale,new_account,android,SEA,20.0,4.0,4.0,83.0,70.0,0.0,1.0,3.48,0.0,0.0,0.0
319,non-whale,veteran,android,EU,3.0,2.0,4.0,73.0,123.0,0.0,1.0,3.71,0.0,0.0,1.0
320,non-whale,established,ios,SEA,18.0,5.0,5.0,66.0,175.0,0.0,1.0,2.93,0.0,0.0,0.0
321,non-whale,since_beta,ios,NA,2.0,11.0,24.0,304.0,1270.0,1.0,1.0,2.12,1.0,1.0,2.0
322,non-whale,established,ios,NA,3.0,9.0,29.0,192.0,1063.0,0.0,1.0,1.77,0.0,1.0,0.0
323,non-whale,since_beta,android,NA,10.0,17.0,23.0,200.0,508.0,1.0,1.0,3.06,0.0,0.0,1.0
324,non-whale,established,android,SEA,10.0,4.0,6.0,45.0,121.0,0.0,1.0,3.0,0.0,0.0,0.0
325,non-whale,new_account,android,SEA,1.0,3.0,6.0,88.0,134.0,0.0,1.0,2.79,0.0,1.0,0.0
326,non-whale,since_beta,android,SEA,5.0,13.0,32.0,295.0,778.0,1.0,1.0,2.63,0.0,1.0,1.0
327,non-whale,veteran,android,NA,1.0,13.0,25.0,176.0,785.0,2.0,1.0,3.09,0.0,0.0,1.0
328,non-whale,veteran,android,SEA,12.0,7.0,22.0,227.0,1071.0,0.0,1.0,1.68,0.0,0.0,1.0
329,non-whale,established,android,SEA,26.0,1.0,6.0,81.0,0.0,0.0,1.0,2.01,0.0,0.0,0.0
330,non-whale,veteran,ios,SEA,17.0,3.0,5.0,105.0,98.0,0.0,1.0,4.1,0.0,0.0,0.0
331,non-whale,since_beta,ios,NA,1.0,4.0,5.0,24.0,0.0,1.0,1.0,2.79,0.0,1.0,0.0
332,non-whale,since_beta,android,SEA,23.0,11.0,26.0,210.0,1080.0,0.0,1.0,3.36,0.0,1.0,0.0
333,non-whale,since_beta,ios,SEA,8.0,2.0,7.0,114.0,6.0,0.0,1.0,3.39,1.0,1.0,0.0
334,non-whale,veteran,android,SEA,8.0,0.0,13.0,54.0,101.0,0.0,1.0,3.47,0.0,0.0,0.0
335,non-whale,veteran,ios,SEA,19.0,5.0,5.0,70.0,5.0,0.0,1.0,2.68,0.0,0.0,0.0
336,non-whale,veteran,android,SEA,9.0,1.0,8.0,62.0,90.0,2.0,1.0,2.2,0.0,1.0,0.0
337,non-whale,new_account,ios,EU,0.0,3.0,10.0,93.0,14.0,0.0,1.0,2.76,0.0,1.0,2.0
338,non-whale,established,ios,SEA,16.0,8.0,21.0,232.0,796.0,2.0,1.0,2.38,0.0,0.0,0.0
339,non-whale,veteran,android,SEA,10.0,2.0,8.0,86.0,189.0,0.0,1.0,2.61,0.0,0.0,0.0
340,non-whale,new_account,ios,NA,5.0,1.0,6.0,115.0,21.0,0.0,1.0,2.39,0.0,0.0,0.0
341,non-whale,since_beta,android,EU,2.0,12.0,17.0,226.0,634.0,1.0,1.0,1.9,0.0,0.0,1.0
342,non-whale,established,ios,SEA,2.0,2.0,5.0,69.0,156.0,0.0,1.0,4.39,1.0,0.0,0.0
343,non-whale,new_account,ios,SEA,26.0,2.0,7.0,37.0,9.0,0.0,1.0,3.37,1.0,0.0,0.0
344,non-whale,since_beta,android,SEA,16.0,8.0,7.0,30.0,113.0,0.0,1.0,2.42,0.0,0.0,0.0
345,non-whale,established,android,SEA,0.0,0.0,4.0,77.0,81.0,1.0,1.0,2.58,0.0,0.0,0.0
346,non-whale,since_beta,ios,SEA,15.0,6.0,20.0,241.0,866.0,0.0,1.0,2.17,0.0,0.0,0.0
347,non-whale,since_beta,android,SEA,5.0,8.0,21.0,69.0,1029.0,1.0,1.0,1.95,0.0,0.0,3.0
348,non-whale,veteran,android,NA,17.0,3.0,4.0,112.0,0.0,2.0,1.0,3.95,0.0,0.0,0.0
349,non-whale,established,ios,EU,14.0,3.0,2.0,99.0,51.0,0.0,1.0,3.18,0.0,1.0,1.0
350,non-whale,since_beta,android,SEA,3.0,9.0,29.0,196.0,1075.0,0.0,1.0,1.0,0.0,1.0,2.0
351,non-whale,since_beta,android,EU,0.0,8.0,27.0,211.0,821.0,2.0,1.0,3.16,0.0,1.0,2.0
352,non-whale,new_account,ios,EU,7.0,5.0,9.0,103.0,175.0,0.0,1.0,3.37,0.0,1.0,1.0
353,non-whale,veteran,android,EU,22.0,13.0,14.0,202.0,600.0,5.0,1.0,2.0,0.0,1.0,2.0
354,non-whale,since_beta,android,EU,17.0,2.0,5.0,109.0,10.0,1.0,1.0,3.33,0.0,1.0,1.0
355,non-whale,established,android,,23.0,4.0,10.0,119.0,96.0,0.0,1.0,3.18,0.0,1.0,1.0
356,non-whale,since_beta,android,EU,8.0,11.0,14.0,265.0,18.0,0.0,0.0,2.37,0.0,0.0,3.0
357,non-whale,veteran,ios,SEA,0.0,2.0,4.0,46.0,193.0,0.0,1.0,3.23,0.0,0.0,0.0
358,non-whale,veteran,android,SEA,3.0,16.0,26.0,189.0,1043.0,0.0,1.0,2.97,0.0,1.0,1.0
359,non-whale,new_account,ios,SEA,8.0,8.0,8.0,33.0,236.0,0.0,1.0,3.68,0.0,0.0,0.0
360,non-whale,since_beta,android,NA,19.0,10.0,36.0,241.0,937.0,0.0,1.0,2.42,0.0,0.0,0.0
361,non-whale,veteran,android,SEA,5.0,2.0,4.0,86.0,36.0,0.0,1.0,3.36,0.0,0.0,0.0
362,non-whale,established,android,EU,10.0,13.0,21.0,132.0,740.0,1.0,1.0,2.75,0.0,1.0,1.0
363,non-whale,since_beta,android,SEA,22.0,0.0,4.0,95.0,0.0,0.0,1.0,2.85,0.0,1.0,0.0
364,non-whale,veteran,android,NA,4.0,9.0,25.0,203.0,857.0,1.0,1.0,1.81,0.0,1.0,0.0
365,non-whale,new_account,ios,SEA,4.0,3.0,7.0,82.0,250.0,0.0,0.0,2.82,0.0,1.0,0.0
366,non-whale,established,ios,NA,13.0,3.0,4.0,51.0,36.0,0.0,1.0,2.57,0.0,0.0,0.0
367,non-whale,new_account,android,SEA,3.0,4.0,9.0,109.0,254.0,0.0,1.0,2.83,0.0,0.0,0.0
368,non-whale,new_account,android,NA,1.0,2.0,8.0,199.0,136.0,0.0,0.0,3.53,0.0,1.0,0.0
369,non-whale,veteran,ios,SEA,25.0,4.0,9.0,27.0,1.0,0.0,1.0,3.16,0.0,0.0,0.0
370,non-whale,since_beta,ios,SEA,27.0,2.0,12.0,119.0,72.0,1.0,1.0,3.18,2.0,0.0,0.0
371,non-whale,established,ios,SEA,6.0,3.0,6.0,0.0,45.0,0.0,1.0,2.88,0.0,0.0,0.0
372,non-whale,established,android,SEA,3.0,5.0,6.0,140.0,115.0,0.0,1.0,2.91,0.0,0.0,0.0
373,non-whale,established,android,SEA,26.0,3.0,5.0,84.0,233.0,0.0,1.0,3.17,0.0,0.0,0.0
374,non-whale,established,android,SEA,3.0,13.0,28.0,253.0,936.0,0.0,1.0,2.63,2.0,1.0,1.0
375,non-whale,veteran,ios,EU,9.0,1.0,3.0,109.0,32.0,0.0,1.0,3.82,0.0,1.0,1.0
376,non-whale,since_beta,android,EU,24.0,4.0,6.0,37.0,111.0,0.0,1.0,2.94,0.0,0.0,1.0
377,whale,established,ios,,2.0,18.0,46.0,622.0,686.0,3.0,1.0,2.12,0.0,1.0,2.0
378,non-whale,established,android,EU,17.0,5.0,5.0,61.0,67.0,2.0,1.0,3.03,0.0,0.0,1.0
379,whale,veteran,android,NA,0.0,23.0,47.0,612.0,3325.0,1.0,1.0,1.69,0.0,1.0,4.0
380,non-whale,veteran,ios,EU,25.0,3.0,9.0,41.0,149.0,1.0,1.0,2.53,0.0,0.0,1.0
381,non-whale,veteran,android,NA,14.0,5.0,7.0,79.0,47.0,1.0,0.0,3.32,0.0,1.0,0.0
382,non-whale,since_beta,android,SEA,1.0,14.0,27.0,263.0,834.0,2.0,1.0,2.56,0.0,1.0,1.0
383,non-whale,since_beta,ios,EU,15.0,12.0,19.0,196.0,617.0,0.0,1.0,3.12,0.0,0.0,3.0
384,non-whale,new_account,android,SEA,8.0,5.0,13.0,140.0,0.0,0.0,1.0,3.58,0.0,0.0,0.0
385,non-whale,veteran,android,SEA,16.0,10.0,25.0,283.0,1103.0,0.0,1.0,2.59,0.0,0.0,1.0
386,whale,since_beta,ios,,3.0,15.0,43.0,645.0,2177.0,2.0,1.0,2.38,0.0,1.0,4.0
387,non-whale,since_beta,ios,NA,16.0,1.0,9.0,81.0,2.0,0.0,0.0,2.19,0.0,0.0,0.0
388,non-whale,veteran,ios,SEA,24.0,2.0,6.0,65.0,207.0,0.0,1.0,3.58,0.0,0.0,0.0
389,non-whale,since_beta,android,NA,17.0,12.0,27.0,190.0,1029.0,1.0,1.0,2.85,0.0,1.0,2.0
390,whale,established,android,NA,5.0,9.0,43.0,566.0,1551.0,0.0,1.0,1.96,0.0,1.0,4.0
391,non-whale,new_account,android,NA,2.0,8.0,10.0,70.0,193.0,0.0,1.0,3.53,2.0,0.0,1.0
392,non-whale,veteran,ios,SEA,19.0,1.0,6.0,52.0,39.0,0.0,1.0,3.84,1.0,0.0,0.0
393,non-whale,veteran,android,SEA,6.0,3.0,5.0,27.0,163.0,0.0,1.0,3.37,0.0,0.0,0.0
394,non-whale,since_beta,android,SEA,6.0,11.0,18.0,198.0,966.0,2.0,1.0,2.43,0.0,0.0,0.0
395,non-whale,veteran,ios,EU,20.0,5.0,7.0,63.0,269.0,0.0,1.0,3.36,0.0,1.0,1.0
396,non-whale,new_account,android,SEA,0.0,1.0,8.0,139.0,279.0,2.0,0.0,3.76,0.0,0.0,0.0
397,non-whale,new_account,ios,SEA,20.0,2.0,13.0,126.0,113.0,0.0,1.0,2.78,0.0,1.0,0.0
398,non-whale,since_beta,android,NA,12.0,0.0,11.0,56.0,110.0,0.0,1.0,3.22,0.0,0.0,0.0
399,non-whale,since_beta,ios,SEA,2.0,14.0,20.0,112.0,818.0,1.0,1.0,2.4,0.0,0.0,1.0
400,non-whale,since_beta,ios,SEA,2.0,10.0,18.0,230.0,694.0,0.0,1.0,2.28,0.0,0.0,1.0
401,non-whale,since_beta,android,SEA,13.0,3.0,2.0,109.0,58.0,0.0,1.0,3.72,0.0,0.0,0.0
402,non-whale,new_account,android,NA,9.0,7.0,11.0,69.0,295.0,1.0,1.0,2.81,0.0,0.0,0.0
403,non-whale,established,android,NA,12.0,14.0,29.0,225.0,602.0,0.0,1.0,2.59,0.0,1.0,0.0
404,whale,new_account,ios,EU,1.0,20.0,32.0,404.0,1570.0,0.0,1.0,1.79,0.0,0.0,6.0
405,non-whale,since_beta,android,SEA,24.0,1.0,2.0,77.0,50.0,0.0,1.0,3.35,0.0,0.0,0.0
406,non-whale,new_account,android,EU,1.0,6.0,7.0,87.0,234.0,0.0,0.0,1.61,0.0,0.0,1.0
407,non-whale,established,ios,EU,12.0,1.0,6.0,17.0,126.0,1.0,1.0,2.91,0.0,0.0,1.0
408,non-whale,since_beta,android,SEA,,1.0,6.0,76.0,66.0,0.0,1.0,2.85,0.0,0.0,0.0
409,non-whale,new_account,ios,EU,27.0,2.0,8.0,205.0,145.0,0.0,1.0,3.29,0.0,0.0,1.0
410,non-whale,new_account,android,SEA,24.0,2.0,4.0,122.0,87.0,0.0,1.0,2.35,0.0,1.0,0.0
411,non-whale,established,android,SEA,13.0,3.0,6.0,58.0,94.0,0.0,0.0,3.37,0.0,0.0,0.0
412,non-whale,new_account,android,EU,13.0,4.0,7.0,100.0,142.0,1.0,1.0,2.71,0.0,1.0,1.0
413,non-whale,new_account,android,SEA,9.0,4.0,10.0,209.0,136.0,2.0,1.0,3.3,0.0,1.0,0.0
414,non-whale,since_beta,android,SEA,4.0,9.0,23.0,224.0,999.0,1.0,1.0,2.85,0.0,0.0,2.0
415,non-whale,established,android,EU,5.0,8.0,27.0,239.0,809.0,0.0,1.0,2.37,0.0,1.0,3.0
416,non-whale,established,android,SEA,21.0,1.0,3.0,35.0,135.0,0.0,1.0,3.44,1.0,1.0,0.0
417,non-whale,since_beta,android,NA,9.0,4.0,7.0,47.0,207.0,0.0,1.0,3.42,0.0,1.0,0.0
418,non-whale,since_beta,android,NA,24.0,3.0,6.0,110.0,29.0,0.0,1.0,3.45,0.0,1.0,0.0
419,non-whale,veteran,android,EU,4.0,6.0,23.0,156.0,471.0,1.0,1.0,2.29,0.0,1.0,1.0
420,non-whale,veteran,ios,SEA,3.0,9.0,23.0,151.0,1153.0,1.0,1.0,2.74,0.0,,1.0
421,whale,since_beta,ios,NA,1.0,19.0,43.0,529.0,2168.0,0.0,1.0,2.1,0.0,1.0,4.0
422,whale,established,android,EU,0.0,17.0,42.0,337.0,2461.0,3.0,1.0,1.54,0.0,1.0,4.0
423,non-whale,since_beta,android,NA,25.0,0.0,5.0,85.0,93.0,0.0,1.0,3.71,0.0,0.0,0.0
424,non-whale,veteran,android,SEA,11.0,6.0,22.0,287.0,736.0,3.0,1.0,2.61,0.0,1.0,1.0
425,non-whale,veteran,ios,SEA,26.0,3.0,5.0,100.0,84.0,0.0,1.0,3.62,0.0,0.0,0.0
426,non-whale,established,ios,EU,5.0,13.0,20.0,87.0,401.0,1.0,1.0,1.93,0.0,0.0,2.0
427,non-whale,veteran,android,SEA,27.0,4.0,5.0,63.0,41.0,0.0,1.0,3.33,0.0,0.0,0.0
428,non-whale,new_account,android,SEA,16.0,7.0,5.0,147.0,190.0,1.0,1.0,2.85,0.0,1.0,0.0
429,non-whale,veteran,ios,SEA,14.0,1.0,7.0,83.0,143.0,0.0,1.0,2.51,0.0,0.0,0.0
430,non-whale,veteran,ios,SEA,10.0,1.0,6.0,58.0,152.0,0.0,1.0,3.89,0.0,0.0,0.0
431,non-whale,veteran,ios,NA,27.0,1.0,5.0,83.0,76.0,1.0,1.0,3.35,0.0,0.0,0.0
432,non-whale,established,ios,SEA,26.0,13.0,28.0,132.0,971.0,1.0,1.0,2.93,0.0,0.0,1.0
433,non-whale,since_beta,android,NA,1.0,10.0,29.0,67.0,699.0,0.0,1.0,2.29,0.0,0.0,1.0
434,non-whale,established,ios,SEA,14.0,5.0,8.0,77.0,34.0,0.0,1.0,3.34,0.0,1.0,0.0
435,non-whale,veteran,ios,NA,7.0,1.0,9.0,71.0,38.0,0.0,1.0,2.96,0.0,1.0,0.0
436,non-whale,since_beta,android,EU,11.0,12.0,39.0,260.0,1132.0,1.0,1.0,2.44,0.0,1.0,1.0
437,non-whale,established,ios,SEA,26.0,,10.0,31.0,76.0,2.0,1.0,3.2,0.0,0.0,0.0
438,whale,since_beta,android,SEA,3.0,18.0,44.0,643.0,2638.0,2.0,1.0,2.12,0.0,1.0,5.0
439,non-whale,veteran,ios,SEA,4.0,8.0,39.0,121.0,871.0,0.0,1.0,2.46,0.0,1.0,2.0
440,non-whale,veteran,android,SEA,19.0,3.0,8.0,61.0,1.0,0.0,1.0,4.33,0.0,0.0,0.0
441,non-whale,veteran,android,EU,14.0,2.0,3.0,0.0,10.0,1.0,1.0,2.88,0.0,0.0,1.0
442,non-whale,new_account,android,EU,11.0,3.0,11.0,161.0,65.0,0.0,1.0,3.12,0.0,0.0,1.0
443,non-whale,veteran,android,SEA,16.0,1.0,3.0,40.0,71.0,1.0,1.0,3.71,0.0,1.0,0.0
444,non-whale,since_beta,ios,EU,27.0,4.0,9.0,61.0,108.0,0.0,1.0,4.53,0.0,0.0,1.0
445,whale,established,ios,SEA,1.0,14.0,40.0,646.0,1999.0,4.0,1.0,1.87,0.0,0.0,5.0
446,non-whale,new_account,android,NA,13.0,4.0,10.0,131.0,31.0,0.0,1.0,2.77,0.0,1.0,0.0
447,non-whale,new_account,ios,SEA,0.0,4.0,10.0,60.0,124.0,0.0,0.0,3.05,0.0,0.0,1.0
448,non-whale,since_beta,ios,EU,17.0,13.0,22.0,205.0,1365.0,2.0,1.0,2.47,0.0,1.0,1.0
449,non-whale,established,android,SEA,14.0,1.0,7.0,109.0,119.0,0.0,0.0,3.82,0.0,1.0,0.0
450,non-whale,veteran,android,SEA,8.0,3.0,2.0,94.0,116.0,0.0,1.0,2.1,0.0,1.0,0.0
451,non-whale,established,ios,EU,2.0,12.0,21.0,79.0,739.0,1.0,1.0,1.9,0.0,0.0,3.0
